MLAT,3,1,1,A76E37,1,2016/03/10,18:22:58.563,2016/03/10,18:22:58.563,,29204,498,62,36.879,-120.4047,1703,,,,,,,,
MLAT,3,1,1,A81A3E,1,2016/03/10,18:22:58.565,2016/03/10,18:22:58.565,,21679,401,143,36.7753,-121.375,963,,,,,,,,
MLAT,3,1,1,A2C635,1,2016/03/10,18:22:58.569,2016/03/10,18:22:58.569,,37009,381,316,36.4071,-120.437,-960,,,,,,,,
MLAT,3,1,1,A96C7D,1,2016/03/10,18:22:58.841,2016/03/10,18:22:58.841,,10231,288,140,37.214,-121.751,3535,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:22:58.844,2016/03/10,18:22:58.844,,6191,226,321,37.0714,-121.7502,-802,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:22:58.845,2016/03/10,18:22:58.845,,38997,434,158,35.9189,-119.6978,9,,,,,,,,
MLAT,3,1,1,AAF601,1,2016/03/10,18:22:58.849,2016/03/10,18:22:58.849,,4572,249,327,37.241,-121.9418,65,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:22:58.852,2016/03/10,18:22:58.852,,6187,226,321,37.0714,-121.7501,-813,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:22:58.853,2016/03/10,18:22:58.853,,6190,225,320,37.071,-121.7503,-807,,,,,,,,
MLAT,3,1,1,A2C635,1,2016/03/10,18:22:58.855,2016/03/10,18:22:58.855,,36963,381,316,36.411,-120.4414,-950,,,,,,,,
MLAT,3,1,1,A10FBB,1,2016/03/10,18:22:58.857,2016/03/10,18:22:58.857,,4355,64,209,37.0202,-121.6521,-34,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:22:58.858,2016/03/10,18:22:58.858,,13219,305,317,36.941,-122.1121,-844,,,,,,,,
MLAT,3,1,1,A5217A,1,2016/03/10,18:22:58.860,2016/03/10,18:22:58.860,,14995,306,144,37.3496,-122.0561,2003,,,,,,,,
MLAT,3,1,1,A81A3E,1,2016/03/10,18:22:59.270,2016/03/10,18:22:59.270,,21709,402,143,36.7723,-121.3722,959,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:22:59.337,2016/03/10,18:22:59.337,,38998,432,159,35.9115,-119.6951,13,,,,,,,,
MLAT,3,1,1,A96C7D,1,2016/03/10,18:22:59.340,2016/03/10,18:22:59.340,,10370,286,139,37.2127,-121.7484,3602,,,,,,,,
MLAT,3,1,1,A5217A,1,2016/03/10,18:22:59.341,2016/03/10,18:22:59.341,,15110,305,144,37.3475,-122.054,2175,,,,,,,,
MLAT,3,1,1,A2C635,1,2016/03/10,18:22:59.403,2016/03/10,18:22:59.403,,36930,381,316,36.4136,-120.4442,-952,,,,,,,,
